Date/Time,Battery Remaining,Battery Current,Battery Voltage,Battery Temp,Battery Status,Battery Manufacturing Date,Battery Serial Number,Battery Part Number,Battery Rated Capacity (mAh),Battery Decommission Status,Battery Base Cumulative Charge (mAh),Battery Error Status,Battery Present Capacity (mAh),Battery Health Percentage (%),Battery Percent Decommission Threshold (%),Battery Present Charge (mAh),Battery Total Cumulative Charge (mAh),Battery Secs Since First Use (secs),Battery Time Remaining (mins),Battery Time to Full (mins),Battery Cycles,Ti Temp,Ti SOC,Ti Volt,Ti Current,Qti Temp,Qti SOC,Qti Volt,Qti Current,Charger Type,Screen State,Screen Brightness,Boot Count,Boot Reason,Event Type,Event Details
2023-09-12 11:32:55:689,38,2300446,4000,310,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,7768,0,6290,100,80,2354,8059,585674,65535,170,0,31,38,3807,2316,310,38,4000425,2300446,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 11:32:56:793,38,2295258,3999,310,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,7768,0,6290,100,80,2354,8059,585674,65535,170,0,31,38,3807,2316,310,38,3999841,2295258,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 11:32:57:911,38,2298615,4000,310,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,7768,0,6290,100,80,2354,8059,585674,65535,170,0,31,38,3807,2316,310,38,4000619,2298615,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 11:32:59:018,38,2298005,4001,310,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,7768,0,6290,100,80,2354,8059,585674,65535,170,0,31,38,3807,2316,310,38,4001203,2298005,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 11:33:00:131,38,2299226,4001,310,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,7768,0,6290,100,80,2357,8059,585679,65535,170,0,31,38,3808,2317,310,38,4001203,2299226,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 11:33:01:246,38,2297089,4000,310,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,7768,0,6290,100,80,2357,8059,585679,65535,170,0,31,38,3808,2317,310,38,4000814,2297089,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 11:33:02:352,38,2294038,4001,310,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,7768,0,6290,100,80,2357,8059,585679,65535,170,0,31,38,3808,2317,310,38,4001398,2294038,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 11:33:03:469,38,2294343,3999,310,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,7768,0,6290,100,80,2357,8059,585679,65535,170,0,31,38,3808,2317,310,38,3999062,2294343,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 11:33:04:589,38,2296784,4000,310,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,7768,0,6290,100,80,2361,8059,585685,65535,170,0,31,38,3808,2318,310,38,4001008,2294343,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 11:33:05:707,38,2298615,4001,310,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,7768,0,6290,100,80,2361,8059,585685,65535,170,0,31,38,3808,2318,310,38,4001592,2298615,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 11:33:06:814,38,2295563,4001,310,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,7768,0,6290,100,80,2361,8059,585685,65535,170,0,31,38,3808,2318,310,38,4001398,2295563,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 11:33:07:927,38,2297395,4002,310,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,7768,0,6290,100,80,2361,8059,585685,65535,170,0,31,38,3808,2318,310,38,4002176,2297395,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 11:33:09:034,38,2298310,4001,310,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,7768,0,6290,100,80,2361,8059,585685,65535,170,0,31,38,3808,2318,310,38,4001398,2298310,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 11:33:10:150,38,2294343,4001,310,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,7768,0,6290,100,80,2364,8059,585690,65535,170,0,31,38,3809,2318,310,38,4001203,2294343,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 11:33:11:265,38,2295258,4000,310,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,7768,0,6290,100,80,2364,8059,585690,65535,170,0,31,38,3809,2318,310,38,4000425,2295258,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 11:33:12:377,38,2294343,4001,310,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,7768,0,6290,100,80,2364,8059,585690,65535,170,0,31,38,3809,2318,310,38,4001008,2294343,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 11:33:13:489,38,2294648,4000,310,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,7768,0,6290,100,80,2364,8059,585690,65535,170,0,31,38,3809,2318,310,38,4000425,2294648,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 11:33:14:592,38,2294953,4000,310,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,7768,0,6290,100,80,2367,8059,585695,65535,170,0,31,38,3809,2316,310,38,4000230,2295869,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 11:33:15:719,38,2294953,4001,310,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,7768,0,6290,100,80,2367,8059,585695,65535,170,0,31,38,3809,2316,310,38,4002371,2297395,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 11:33:16:831,38,2296784,4002,310,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,7768,0,6290,100,80,2367,8059,585695,65535,170,0,31,38,3809,2316,310,38,4002176,2296784,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 11:33:17:949,38,2297089,4001,310,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,7768,0,6290,100,80,2367,8059,585695,65535,170,0,31,38,3809,2316,310,38,4001398,2297089,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 11:33:19:063,38,2297089,4002,310,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,7768,0,6290,100,80,2367,8059,585695,65535,170,0,31,38,3809,2316,310,38,4002760,2297089,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 11:33:20:173,38,2297700,4001,310,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,7848,0,6290,100,80,2371,8139,585700,65535,170,0,31,38,3809,2318,310,38,4001398,2297700,,1,255,4,shutdown:battery,Heartbeat,
